id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
XIAN-TAZB-001_4891,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Venado","Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Venado",https://kluumstore.com.mx/wp-content/uploads/2019/11/XIAN-TAZB-001.png,https://kluumstore.com.mx/producto/taza-de-ceramica-con-tapa-de-bambu-de-9x9-8x5-cm-venado/,"Tazas","Kluum Store",99MXN,in stock,XIAN-TAZB-001_4891,https://kluumstore.com.mx/carrito/?add-to-cart=4891,"https://kluumstore.com.mx/wp-content/uploads/2019/11/XIAN-TAZB-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
HEAL-SPRA-003_4889,"Gel Desinfectante Instantaneo 17.5 Ml, Vainilla","Gel Desinfectante Instantaneo 17.5 Ml, Vainilla",https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-SPRA-003.png,https://kluumstore.com.mx/producto/gel-desinfectante-instantaneo-17-5-ml-vainilla/,"Cuidado Personal","Kluum Store",39MXN,in stock,HEAL-SPRA-003_4889,https://kluumstore.com.mx/carrito/?add-to-cart=4889,"https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-SPRA-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
HEAL-SPRA-002_4887,"Gel Desinfectante Instantaneo 17.5 Ml, Pera","Gel Desinfectante Instantaneo 17.5 Ml, Pera",https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-SPRA-002.png,https://kluumstore.com.mx/producto/gel-desinfectante-instantaneo-17-5-ml-pera/,"Cuidado Personal","Kluum Store",39MXN,in stock,HEAL-SPRA-002_4887,https://kluumstore.com.mx/carrito/?add-to-cart=4887,"https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-SPRA-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
HEAL-SPRA-001_4885,"Gel Desinfectante Instantaneo 17.5 Ml, Encanto","Gel Desinfectante Instantaneo 17.5 Ml, Encanto",https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-SPRA-001.png,https://kluumstore.com.mx/producto/gel-desinfectante-instantaneo-17-5-ml-encanto/,"Cuidado Personal","Kluum Store",39MXN,in stock,HEAL-SPRA-001_4885,https://kluumstore.com.mx/carrito/?add-to-cart=4885,"https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-SPRA-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
BOBS-SOMB-004_4883,"Sombras Para Ojos 10 Gr, Cappuccino","Sombras Para Ojos 10 Gr, Cappuccino",https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-004.png,https://kluumstore.com.mx/producto/sombras-para-ojos-10-gr-cappuccino/,"Sombras","Kluum Store",149MXN,in stock,BOBS-SOMB-004_4883,https://kluumstore.com.mx/carrito/?add-to-cart=4883,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
BOBS-SOMB-003_4881,"Sombras Para Ojos 10 Gr, Atardecer","Sombras Para Ojos 10 Gr, Atardecer",https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-003.png,https://kluumstore.com.mx/producto/sombras-para-ojos-10-gr-atardecer/,"Sombras","Kluum Store",149MXN,in stock,BOBS-SOMB-003_4881,https://kluumstore.com.mx/carrito/?add-to-cart=4881,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
BOBS-SOMB-002_4879,"Sombras Para Ojos 10 Gr, Oceano","Sombras Para Ojos 10 Gr, Oceano",https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-002.png,https://kluumstore.com.mx/producto/sombras-para-ojos-10-gr-oceano/,"Sombras","Kluum Store",149MXN,in stock,BOBS-SOMB-002_4879,https://kluumstore.com.mx/carrito/?add-to-cart=4879,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
BOBS-SOMB-001_4877,"Sombras Para Ojos 10 Gr, Flor","Sombras Para Ojos 10 Gr, Flor",https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-001.png,https://kluumstore.com.mx/producto/sombras-para-ojos-10-gr-flor/,"Sombras","Kluum Store",149MXN,in stock,BOBS-SOMB-001_4877,https://kluumstore.com.mx/carrito/?add-to-cart=4877,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-SOMB-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
BRIG-SETN-014_4875,"Set De Niños Navidad De Fibra De Bambu, 5 Piezas, Orilla Verde","Set De Niños Navidad De Fibra De Bambu, 5 Piezas, Orilla Verde",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-014.png,https://kluumstore.com.mx/producto/set-de-ninos-navidad-de-fibra-de-bambu-5-piezas-orilla-verde/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-014_4875,https://kluumstore.com.mx/carrito/?add-to-cart=4875,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-014.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-013_4873,"Set De Niños Navidad De Fibra De Bambu 5 Piezas, Orilla Roja","Set De Niños Navidad De Fibra De Bambu 5 Piezas, Orilla Roja",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-013.png,https://kluumstore.com.mx/producto/set-de-ninos-navidad-de-fibra-de-bambu-5-piezas-orilla-roja/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-013_4873,https://kluumstore.com.mx/carrito/?add-to-cart=4873,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-013.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-012_4871,"Set De Niños De Fibra De Bambu, 5 Piezas, Ada","Set De Niños De Fibra De Bambu, 5 Piezas, Ada",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-012.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-ada/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-012_4871,https://kluumstore.com.mx/carrito/?add-to-cart=4871,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-012.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-011_4869,"Set De Niños De Fibra De Bambu, 5 Piezas, Sirena","Set De Niños De Fibra De Bambu, 5 Piezas, Sirena",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-011.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-sirena/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-011_4869,https://kluumstore.com.mx/carrito/?add-to-cart=4869,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-011.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-010_4867,"Set De Niños De Fibra De Bambu, 5 Piezas, Oso","Set De Niños De Fibra De Bambu, 5 Piezas, Oso",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-010.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-oso/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-010_4867,https://kluumstore.com.mx/carrito/?add-to-cart=4867,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-010.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-009_4865,"Set De Niños De Fibra De Bambu, 5 Piezas, Unicornio","Set De Niños De Fibra De Bambu, 5 Piezas, Unicornio",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-009.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-unicornio/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-009_4865,https://kluumstore.com.mx/carrito/?add-to-cart=4865,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-009.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-008_4863,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Buceando","Set De Niños De Fibra De Bambu, 5 Piezas, Niño Buceando",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-008.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-nino-buceando/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-008_4863,https://kluumstore.com.mx/carrito/?add-to-cart=4863,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-008.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-007_4861,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Medieval","Set De Niños De Fibra De Bambu, 5 Piezas, Niño Medieval",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-007.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-nino-medieval/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-007_4861,https://kluumstore.com.mx/carrito/?add-to-cart=4861,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-007.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-006_4859,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Y Su Tabla De Surf","Set De Niños De Fibra De Bambu, 5 Piezas, Niño Y Su Tabla De Surf",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-006.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-nino-y-su-tabla-de-surf/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-006_4859,https://kluumstore.com.mx/carrito/?add-to-cart=4859,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-006.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-005_4857,"Set De Niños De Fibra De Bambu, 5 Piezas, Kluum","Set De Niños De Fibra De Bambu, 5 Piezas, Kluum",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-005.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-kluum/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-005_4857,https://kluumstore.com.mx/carrito/?add-to-cart=4857,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-004_4855,"Set De Niños De Fibra De Bambu, 5 Piezas, Tigre","Set De Niños De Fibra De Bambu, 5 Piezas, Tigre",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-004.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-tigre/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-004_4855,https://kluumstore.com.mx/carrito/?add-to-cart=4855,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-003_4853,"Set De Niños De Fibra De Bambu, 5 Piezas, Mono","Set De Niños De Fibra De Bambu, 5 Piezas, Mono",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-003.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-mono/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-003_4853,https://kluumstore.com.mx/carrito/?add-to-cart=4853,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-002_4851,"Set De Niños De Fibra De Bambu, 5 Piezas, Ballena","Set De Niños De Fibra De Bambu, 5 Piezas, Ballena",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-002.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-ballena/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-002_4851,https://kluumstore.com.mx/carrito/?add-to-cart=4851,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-SETN-001_4849,"Set De Niños De Fibra De Bambu, 5 Piezas, Abeja","Set De Niños De Fibra De Bambu, 5 Piezas, Abeja",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-001.png,https://kluumstore.com.mx/producto/set-de-ninos-de-fibra-de-bambu-5-piezas-abeja/,"Vajillas","Kluum Store",199MXN,in stock,BRIG-SETN-001_4849,https://kluumstore.com.mx/carrito/?add-to-cart=4849,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-SETN-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-TUPS-005_4847,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Ada","Set De Tuppers De Fibra De Bambu, 3 Piezas, Ada",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-005.png,https://kluumstore.com.mx/producto/set-de-tuppers-de-fibra-de-bambu-3-piezas-ada/,"Tuppers","Kluum Store",199MXN,in stock,BRIG-TUPS-005_4847,https://kluumstore.com.mx/carrito/?add-to-cart=4847,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-TUPS-004_4845,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Sirena","Set De Tuppers De Fibra De Bambu, 3 Piezas, Sirena",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-004.png,https://kluumstore.com.mx/producto/set-de-tuppers-de-fibra-de-bambu-3-piezas-sirena/,"Tuppers","Kluum Store",199MXN,in stock,BRIG-TUPS-004_4845,https://kluumstore.com.mx/carrito/?add-to-cart=4845,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-TUPS-003_4843,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Oso","Set De Tuppers De Fibra De Bambu, 3 Piezas, Oso",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-003.png,https://kluumstore.com.mx/producto/set-de-tuppers-de-fibra-de-bambu-3-piezas-oso/,"Tuppers","Kluum Store",199MXN,in stock,BRIG-TUPS-003_4843,https://kluumstore.com.mx/carrito/?add-to-cart=4843,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-TUPS-002_4841,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Niño Buceando","Set De Tuppers De Fibra De Bambu, 3 Piezas, Niño Buceando",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-002.png,https://kluumstore.com.mx/producto/set-de-tuppers-de-fibra-de-bambu-3-piezas-nino-buceando/,"Tuppers","Kluum Store",199MXN,in stock,BRIG-TUPS-002_4841,https://kluumstore.com.mx/carrito/?add-to-cart=4841,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
BRIG-TUPS-001_4839,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Mariposa, Abeja Y Catarina","Set De Tuppers De Fibra De Bambu, 3 Piezas, Mariposa, Abeja Y Catarina",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-001.png,https://kluumstore.com.mx/producto/set-de-tuppers-de-fibra-de-bambu-3-piezas-mariposa-abeja-y-catarina/,"Tuppers","Kluum Store",199MXN,in stock,BRIG-TUPS-001_4839,https://kluumstore.com.mx/carrito/?add-to-cart=4839,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPS-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
MOND-CREM-002_4837,"Crema De Noche 50 Gr, Rejuvenecedora Y Reparadora","Crema De Noche 50 Gr, Rejuvenecedora Y Reparadora",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-CREM-002.png,https://kluumstore.com.mx/producto/crema-de-noche-50-gr-rejuvenecedora-y-reparadora/,"Cremas","Kluum Store",99MXN,in stock,MOND-CREM-002_4837,https://kluumstore.com.mx/carrito/?add-to-cart=4837,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-CREM-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
MOND-CREM-001_4835,"Crema De Dia 50 Gr, Hidratante Y Antiarrugas","Crema De Dia 50 Gr, Hidratante Y Antiarrugas",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-CREM-001.png,https://kluumstore.com.mx/producto/crema-de-dia-50-gr-hidratante-y-antiarrugas/,"Cremas","Kluum Store",99MXN,in stock,MOND-CREM-001_4835,https://kluumstore.com.mx/carrito/?add-to-cart=4835,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-CREM-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
BOBS-CREM-001_4833,"Crema Embellecedora 45 Gr","Crema Embellecedora 45 Gr",https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-CREM-001.png,https://kluumstore.com.mx/producto/crema-embellecedora-45-gr/,"Cremas","Kluum Store",129MXN,in stock,BOBS-CREM-001_4833,https://kluumstore.com.mx/carrito/?add-to-cart=4833,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-CREM-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
VIGA-ROMP-013_4831,"Rompecabeza 3D De Coche","Rompecabeza 3D De Coche",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-013.png,https://kluumstore.com.mx/producto/rompecabeza-3d-de-coche/,"Didácticos","Kluum Store",99MXN,in stock,VIGA-ROMP-013_4831,https://kluumstore.com.mx/carrito/?add-to-cart=4831,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-013.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
VIGA-ROMP-012_4829,"Rompecabeza De 25 Piezas, Vehiculos","Rompecabeza De 25 Piezas, Vehiculos",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-012.png,https://kluumstore.com.mx/producto/rompecabeza-de-25-piezas-vehiculos/,"Didácticos","Kluum Store",179MXN,in stock,VIGA-ROMP-012_4829,https://kluumstore.com.mx/carrito/?add-to-cart=4829,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-012.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,179MXN,new,published,,
VIGA-ROMP-011_4827,"Rompecabeza De 25 Piezas, Invierno","Rompecabeza De 25 Piezas, Invierno",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-011.png,https://kluumstore.com.mx/producto/rompecabeza-de-25-piezas-invierno/,"Didácticos","Kluum Store",179MXN,in stock,VIGA-ROMP-011_4827,https://kluumstore.com.mx/carrito/?add-to-cart=4827,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-011.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,179MXN,new,published,,
VIGA-ROMP-010_4825,"Rompecabeza De 9 Piezas, Avion","Rompecabeza De 9 Piezas, Avion",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-010.png,https://kluumstore.com.mx/producto/rompecabeza-de-9-piezas-avion/,"Didácticos","Kluum Store",139MXN,in stock,VIGA-ROMP-010_4825,https://kluumstore.com.mx/carrito/?add-to-cart=4825,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-010.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139MXN,new,published,,
VIGA-ROMP-009_4823,"Rompecabeza De 9 Piezas, Coche","Rompecabeza De 9 Piezas, Coche",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-009.png,https://kluumstore.com.mx/producto/rompecabeza-de-9-piezas-coche/,"Didácticos","Kluum Store",139MXN,in stock,VIGA-ROMP-009_4823,https://kluumstore.com.mx/carrito/?add-to-cart=4823,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-009.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139MXN,new,published,,
VIGA-ROMP-008_4821,"Rompecabeza De 9 Piezas, Pato","Rompecabeza De 9 Piezas, Pato",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-008.png,https://kluumstore.com.mx/producto/rompecabeza-de-9-piezas-pato/,"Didácticos","Kluum Store",139MXN,in stock,VIGA-ROMP-008_4821,https://kluumstore.com.mx/carrito/?add-to-cart=4821,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-008.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139MXN,new,published,,
VIGA-ROMP-007_4819,"Rompecabeza 3D De Avion","Rompecabeza 3D De Avion",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-007.png,https://kluumstore.com.mx/producto/rompecabeza-3d-de-avion/,"Didácticos","Kluum Store",99MXN,in stock,VIGA-ROMP-007_4819,https://kluumstore.com.mx/carrito/?add-to-cart=4819,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-007.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
VIGA-ROMP-006_4817,"Rompecabeza 3D De Bote","Rompecabeza 3D De Bote",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-006.png,https://kluumstore.com.mx/producto/rompecabeza-3d-de-bote/,"Didácticos","Kluum Store",99MXN,in stock,VIGA-ROMP-006_4817,https://kluumstore.com.mx/carrito/?add-to-cart=4817,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-006.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
VIGA-ROMP-005_4815,"Rompecabeza 3D De Oso","Rompecabeza 3D De Oso",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-005.png,https://kluumstore.com.mx/producto/rompecabeza-3d-de-oso/,"Didácticos","Kluum Store",99MXN,in stock,VIGA-ROMP-005_4815,https://kluumstore.com.mx/carrito/?add-to-cart=4815,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
VIGA-ROMP-004_4813,"Compecabeza 3D De Catarina","Compecabeza 3D De Catarina",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-004.png,https://kluumstore.com.mx/producto/compecabeza-3d-de-catarina/,"Didácticos","Kluum Store",99MXN,in stock,VIGA-ROMP-004_4813,https://kluumstore.com.mx/carrito/?add-to-cart=4813,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
VIGA-ROMP-003_4811,"Rompecabeza De 4 Piezas, Tortuga","Rompecabeza De 4 Piezas, Tortuga",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-003.png,https://kluumstore.com.mx/producto/rompecabeza-de-4-piezas-tortuga/,"Didácticos","Kluum Store",69MXN,in stock,VIGA-ROMP-003_4811,https://kluumstore.com.mx/carrito/?add-to-cart=4811,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69MXN,new,published,,
VIGA-ROMP-002_4809,"Rompecabeza De 4 Piezas, Pez","Rompecabeza De 4 Piezas, Pez",https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-002.png,https://kluumstore.com.mx/producto/rompecabeza-de-4-piezas-pez/,"Didácticos","Kluum Store",69MXN,in stock,VIGA-ROMP-002_4809,https://kluumstore.com.mx/carrito/?add-to-cart=4809,"https://kluumstore.com.mx/wp-content/uploads/2019/11/VIGA-ROMP-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69MXN,new,published,,
